,ProteinID,Average Shortest Path to all Disease genes,BetweennessCentrality,ClosenessCentrality,DegreeCentrality,EigenvectorCentrality,HarmonicCentrality,Local Clustering Coefficient,Modularity,PageRank
3832,Q9Y6W5,2.558564040158199,0.0,0.22392818056075173,0.00012738853503184712,0.0015529322811889627,2013.081746031731,2013.081746031731,-0.00011056308920615572,5.3335243805945786e-05
3833,Q86V48,2.8095527836933374,5.743041961152383e-05,0.2372568947297003,0.0006369426751592356,4.774467635739032e-06,1357.0215007215747,1357.0215007215747,0.00031484119160659187,9.336293864578766e-05
3834,O95715,,,,,,,,,
3835,Q7RTS3,2.4812899300273807,0.0,0.2317949731544029,0.0011464968152866241,3.443492785660993e-05,2287.123015872982,2287.123015872982,0.0003148411916065916,5.225058200880016e-05
3836,P78527,2.070885305749924,1.5538523071885582e-05,0.17462269786957413,0.00012738853503184712,5.113409154218337e-06,1991.8587301587213,1991.8587301587213,0.0002955353013023544,0.00010149517041010507
3837,O00253,0.00152114390021296,0.0,0.2668440224623748,0.002038216560509554,0.0006159055271659548,1741.1599206350063,1741.1599206350063,0.0004566426185441748,5.366143729947985e-05
3838,Q6NUQ1,2.5987222391238207,0.0005565186657499736,0.20615410890015468,0.00012738853503184712,2.73716640375599e-05,1607.696067821189,1607.696067821189,3.123833773142787e-05,7.802689116917398e-05
3839,P62633,,,,,,,,,
3840,Q16760,,,,,,,,,
3841,P08238,2.034377852144813,0.00027946711216930204,0.2437640897663952,0.0024203821656050947,0.0004176635256247774,2266.7015873015466,2266.7015873015466,-0.0014997968351428885,5.3307251125552146e-05
3842,Q86X29,,,,,,,,,
3843,Q9NP62,2.3182233039245514,0.0006249049615465312,0.1401884114116861,0.0005095541401273885,0.00017889473049215982,2379.2123015872844,2379.2123015872844,0.00034607952933802513,0.00015611292428521206
3844,P54259,2.3270459385457865,1.9584076063008533e-05,0.19169649215570286,0.00012738853503184712,8.32589941239169e-05,2117.931349206312,2117.931349206312,0.0010070002502826046,6.077972674060865e-05
3845,O43747,2.2777608761788866,0.0,0.1684825241536266,0.00012738853503184712,0.0009774555882503182,1878.4944805195173,1878.4944805195173,-0.0015285773585819507,0.00011043427594103152
3846,P51948,2.181624581685428,3.7087628678804544e-05,0.2257299489812086,0.0006369426751592356,0.0005571408918672627,2571.619444444465,2571.619444444465,0.001747245722701926,0.00018171954239587352
3847,Q9NPF5,2.258594463036203,0.0005897095038893175,0.21062608816592013,0.0003821656050955413,0.0002777621160154346,2291.207936507913,2291.207936507913,-0.001749703536994308,0.00013323438649904905
3848,Q9UBP5,2.3793732887131123,0.0,0.1911779488315373,0.00012738853503184712,5.86193584090837e-48,1752.6182900433746,1752.6182900433746,-0.0005672057077503187,4.73743075514281e-05
3849,Q13797,,,,,,,,,
3850,O60494,,,,,,,,,
3851,P23769,2.332522056586553,6.0252979081240295e-05,0.25714450737217026,0.0005095541401273885,0.00012451158223955637,1898.061507936545,1898.061507936545,0.0012593647664263605,0.00012261998763223207
3852,O60902,,,,,,,,,
3853,O75376,2.074536051110435,3.3941224119110144e-05,0.18732398691895905,0.00012738853503184712,0.002162579308700184,1456.8329725830984,1456.8329725830984,0.0030353910125673032,5.2333725288312395e-05
3854,Q16254,2.2738059020383328,3.7025868820365295e-06,0.23492133082095734,0.00025477707006369424,4.029773348478321e-05,1757.6416666667483,1757.6416666667483,-0.0013867759316443904,5.434866643835561e-05
3855,Q9BYW2,2.341040462427746,0.0,0.2578119466406915,0.0024203821656050947,7.756734019205562e-05,1762.11908369416,1762.11908369416,0.00017303976466900918,0.00046919310485662216
3856,Q8TAX0,2.4505628232430787,0.0008122154049198863,0.2257992933990573,0.0006369426751592356,0.00015415806039794508,2031.186507936487,2031.186507936487,0.00031484119160659285,0.00021386928021660415
3857,Q14526,2.2741101308183755,0.0008653005796325495,0.20672812821617534,0.00025477707006369424,0.0003322918234328529,1924.8630952381166,1924.8630952381166,0.0005503576317384379,0.00017928257942110914
3858,P35611,2.623364770307271,0.0,0.2053592590167108,0.00012738853503184712,0.002583137997949391,1538.3071789323092,1538.3071789323092,-0.00014180142693757968,3.622541632498964e-05
3859,Q15796,2.026467903863705,2.7425470360564817e-05,0.2005024304734476,0.00012738853503184712,0.0018185645024350887,1506.5738455989786,1506.5738455989786,0.005083087665156306,5.47853078131542e-05
3860,P56537,2.402798904776392,0.0,0.17168193302796148,0.00025477707006369424,5.080779201241731e-09,2033.7424603174427,2033.7424603174427,-0.0022063461555384195,6.11096193060384e-05
3861,O95747,,,,,,,,,
3862,P05114,2.4648615759050805,0.0,0.20283739268499365,0.0003821656050955413,0.002624774863979259,1632.3151154402344,1632.3151154402344,-0.00014180142693757968,0.00018457430288807694
3863,P52951,,,,,,,,,
3864,Q13625,2.1843626407058108,0.0,0.30010691649216537,0.008917197452229299,6.533839830085152e-05,1.0,1.0,-0.00033168926761847363,4.2515991604902026e-05
3865,Q15139,2.249771828414968,0.00020713375449888397,0.24357829396626834,0.00012738853503184712,0.0005582814861415127,2237.2706349205987,2237.2706349205987,0.001007000250282613,0.00010537507261078678
3866,Q16531,2.066321874049285,0.00020436305763703476,0.2117364348310801,0.00012738853503184712,5.86193584090837e-48,1503.311940837074,1503.311940837074,-0.0013748434842171635,3.789088976251042e-05
3867,Q12841,2.8901734104046244,0.0,0.2670282132793037,0.0015286624203821654,2.3085770073728922e-05,2140.8107503607057,2140.8107503607057,-0.00014180142693757968,3.3777035948247605e-05
3868,Q9P2H3,,,,,,,,,
3869,O43541,2.2750228171585034,2.1865846528743144e-06,0.2526021925467769,0.0005095541401273885,4.031178811076265e-05,2088.6000360750118,2088.6000360750118,0.0013218414418892054,0.0001486361121762227
3870,P27448,2.2832369942196533,0.0,0.2812727153959174,0.0029299363057324838,0.0012962172555764262,1632.6266233767374,1632.6266233767374,-0.0015285773585819644,0.00011915311974073846
3871,Q8WTS1,2.9905689078186795,0.0002663076982547301,0.288617371450352,0.0025477707006369425,0.0007445293603627263,2218.226587301549,2218.226587301549,-0.00028360285387515937,5.251018360237689e-05
3872,P41595,2.8037724368725283,0.0,0.24183123638632997,0.0008917197452229297,7.759239765057182e-06,2159.55717893214,2159.55717893214,-0.00014180142693757968,0.00015094642803674868
3873,P67870,2.1566778217219347,1.1668913029681385e-07,0.2524547002825387,0.0005095541401273885,1.5832008723016614e-07,2120.0131313131,2120.0131313131,0.0005959862311893867,0.00010889389136726218
3874,P14210,2.656221478551871,2.44689097480227e-05,0.21098279461295466,0.0003821656050955413,0.0003934212760109927,1930.54801587304,1930.54801587304,0.0004566426185441698,6.839477923395939e-05
3875,P29401,2.8594463036203224,0.0,0.15883778711455676,0.00012738853503184712,0.0013062119568898805,1846.5261904762372,1846.5261904762372,0.00017303976466900977,2.9721544322061104e-05
3876,P25440,2.4237906905993305,0.0,0.2142233860489672,0.00012738853503184712,0.00029440212060809993,1700.6294011544974,1700.6294011544974,-0.00025236451614372903,3.0700759032048065e-05
3877,P22681,1.9826589595375723,2.7244746078058812e-05,0.26277057767503625,0.0005095541401273885,0.0008859858816057176,1996.931385281379,1996.931385281379,0.005883351998746168,8.924138673962673e-05
3878,Q96T25,,,,,,,,,
3879,Q9Y3C7,2.46242774566474,5.325568334418985e-05,0.1562247571409831,0.00012738853503184712,5.4559800992192404e-05,1.0,1.0,-0.0015598156963133965,0.00013929505063383559
3880,O43502,2.6285366595679958,0.0,0.1727146791062837,0.00012738853503184712,4.283967360418866e-06,1962.8075757575893,1962.8075757575893,-0.00025236451614372654,0.0001920555735598557
3881,P53350,2.0632795862488598,8.904411883547713e-06,0.23153211739199,0.0003821656050955413,0.00323994066706403,1395.6333694084653,1395.6333694084653,0.0005791381551775151,5.100946861233446e-05
3882,P11586,,,,,,,,,
3883,P20645,2.7569212047459692,0.0002375685008775372,0.22877921435277995,0.00012738853503184712,0.0005823389542303971,1958.7928932179007,1958.7928932179007,-0.0004254042808127369,4.969853252480394e-05
3884,Q16584,2.1892303011864924,0.0,0.16409301897006484,0.00025477707006369424,0.0015224325385087664,1874.9885281385668,1874.9885281385668,-0.00022112617841231718,3.802204434413924e-05
3885,P33993,2.146638271980529,3.486386046089696e-05,0.1821164172132337,0.00012738853503184712,5.86193584090837e-48,1501.7341630592925,1501.7341630592925,-0.00200206805313798,4.858628884915019e-05
3886,Q9H4B6,2.380894432613325,6.200850945190082e-06,0.2346588321273861,0.00025477707006369424,0.00018644037730863882,1908.9365440115714,1908.9365440115714,6.247667546285335e-05,6.448807953042577e-05
3887,Q16553,,,,,,,,,
3888,Q8WVJ9,2.6915120170368123,1.007333876554702e-05,0.15938888862032125,0.00012738853503184712,9.04817388078844e-05,1819.8849567100174,1819.8849567100174,0.00031484119160659263,3.968600717685783e-05
3889,Q9UPY3,2.4587770003042286,0.00028211027095472287,0.18687154803157946,0.00012738853503184712,1.623649897463436e-06,1831.4813852814386,1831.4813852814386,-0.0009613716508316543,8.082318337374851e-05
3890,Q9Y5Y6,,,,,,,,,
3891,P22087,2.2838454517797384,0.0,0.24982898605506665,0.0005095541401273885,5.8705691105014865e-05,2059.749603174581,2059.749603174581,-0.0008051799621745339,4.034487612767574e-05
3892,Q6IE81,2.2315181016124126,3.7259351752544034e-05,0.2566685965263859,0.0008917197452229297,0.00024505760038454527,1588.2337662338944,1588.2337662338944,6.247667546285468e-05,0.00014387468872123488
3893,O14905,,,,,,,,,
3894,P42345,2.1131731061758443,0.00010732605320211236,0.2859006028521573,0.0058598726114649675,5.86193584090837e-48,1240.377500277495,1240.377500277495,6.001886117048395e-05,5.0377950919683066e-05
3895,Q9Y4A5,2.1271676300578037,2.432411253524228e-06,0.18717134195890284,0.00012738853503184712,6.891139103416626e-05,1929.604365079381,1929.604365079381,0.0005959862311893934,4.905984806107631e-05
3896,P54198,2.4268329783997564,0.0,0.1583450440277928,0.00025477707006369424,0.00012078481189709112,1736.0678932179776,1736.0678932179776,-0.0005359673700188965,0.00016044858195896186
3897,P28749,2.2004867660480683,8.750467077172216e-06,0.2740982472675311,0.0021656050955414013,8.481297422377534e-06,1879.236147186182,1879.236147186182,0.0005815959694698617,5.483547873230999e-05
3898,Q9BXS5,2.2987526620018253,0.0002465322776320242,0.25626590191500304,0.0011464968152866241,0.000185835792812658,1903.733333333359,1903.733333333359,-0.0011031730777692039,3.4414120740581846e-05
3899,P13807,2.825981137815637,0.0,0.2474904407126878,0.0028025477707006373,0.0013502579948959266,2047.1579725829495,2047.1579725829495,-0.00028360285387515937,3.443988660601159e-05
3900,P62942,2.219957407970794,0.00011059302800848796,0.21741706151761808,0.00012738853503184712,5.040174995150634e-08,1951.786147186161,1951.786147186161,0.0024874911951212326,4.248158876343345e-05
3901,Q86YL7,,,,,,,,,
3902,Q14781,2.415880742318224,0.0,0.2546588573164991,0.0019108280254777066,0.0002224156078890567,1659.2976551227655,1659.2976551227655,-0.0012762128424382328,6.897730393546546e-05
3903,P49767,,,,,,,,,
3904,P56179,,,,,,,,,
3905,Q99623,2.1524186188013386,2.480351798368862e-05,0.18110677833500344,0.00012738853503184712,7.817988296204142e-07,2207.0337301586874,2207.0337301586874,-0.0001898878406808925,3.6003753373471525e-05
3906,P50570,2.3970185579555827,4.743420394733222e-06,0.2539637412316396,0.0005095541401273885,0.0006262461285789907,1833.7607503608094,1833.7607503608094,-0.000362927605349898,3.14294020082696e-05
3907,P15104,2.3681168238515364,0.0,0.00025477707006369424,0.00025477707006369424,0.001411985673336428,2023.1753968253809,2023.1753968253809,0.0009132852370883453,0.00032775476170857185
3908,O15355,2.5898996045025857,0.00010584983527488095,0.24842730248846165,0.003184713375796178,0.0009757965088906644,1934.9738455988665,1934.9738455988665,-0.00028360285387515937,4.446172316845919e-05
3909,Q9NPG1,,,,,,,,,
3910,Q96GD4,2.151810161241253,2.746036793074251e-06,0.3053303949954768,0.012484076433121018,0.0001805455784209407,1754.6028138528952,1754.6028138528952,-0.0013723856699248335,3.1268605418278416e-05
3911,Q99717,2.2525098874353517,0.0,0.21733348902206132,0.001019108280254777,1.0481671657468904e-05,2026.4512265512185,2026.4512265512185,0.0011175633394887574,5.265396000831103e-05
3912,O43684,2.3243078795254037,0.0,0.24625497851534825,0.0006369426751592356,0.00016327440594854332,2504.5861111111208,2504.5861111111208,-0.0005047290322874769,0.00013955794437677842
3913,P62937,2.31457255856404,0.00025950803282872534,0.24821756715946625,0.0012738853503184713,0.00016125514779066706,2206.356349206308,2206.356349206308,6.2476675462858e-05,0.00047955423840055216
3914,P19021,2.609978703985397,4.6078540007245756e-05,0.2604151850744416,0.00025477707006369424,0.00010403761681510413,1665.0353535354627,1665.0353535354627,0.00031484119160658835,0.00011882050835191868
3915,P32418,,,,,,,,,
3916,Q7RTV0,2.661393367812595,5.745570116595659e-05,0.2265439543450798,0.00012738853503184712,0.001972191167167592,1511.5008297259626,1511.5008297259626,-0.0007090071346879061,7.414742183062472e-05
3917,P49321,2.3994523881959235,2.307304955913879e-06,0.20551429047186115,0.0003821656050955413,8.869983241091679e-05,1.0,1.0,-0.00011056308920615625,4.074101628569392e-05
3918,Q9Y2A7,2.4636446607849103,0.0,0.19731600758975906,0.0008917197452229297,2.665045392705925e-05,1917.3031746031986,1917.3031746031986,-0.0005672057077503187,0.00015607570183784485
3919,P52945,2.471250380285975,0.0,0.21634834281291912,0.0003821656050955413,1.4501386733218992e-05,2355.392063492044,2355.392063492044,-0.0007090071346879061,0.0009717298551498797
3920,Q9HBU1,,,,,,,,,
3921,Q01130,2.35442652874962,2.2675448551827262e-05,0.18696661660840214,0.00012738853503184712,0.00026281432684832547,1793.6635281386004,1793.6635281386004,0.0012906031041577894,4.5385189248056564e-05
3922,P60866,2.2817158503194404,0.0002467808704107045,0.1694965663259798,0.00012738853503184712,0.00013189696856832241,1729.8841269842221,1729.8841269842221,-0.0061455477720593074,0.00010387188561586628
3923,P37059,,,,,,,,,
3924,O00186,3.313659872223913,6.553227903935138e-05,0.2899494516262767,0.006242038216560509,1.0683003283317444e-05,1497.6242424243703,1497.6242424243703,-0.00014180142693757968,6.0897317349766796e-05
3925,Q12933,2.0158198965622147,0.00031332191024395267,0.19879424997906944,0.00012738853503184712,3.9821816661244127e-05,2359.669444444426,2359.669444444426,0.0073638429435847015,0.00020168092541584785
3926,Q7Z6M4,,,,,,,,,
3927,P0C0S5,2.440827502281716,0.00010355116550608262,0.2503736280521209,0.0006369426751592356,0.00028857715729204087,929.2370823620424,929.2370823620424,-0.0002523645161437288,3.29235904476785e-05
3928,P07992,2.2558564040158195,0.0,0.21601770994904235,0.00025477707006369424,0.0013201478468524946,2208.3031746031334,2208.3031746031334,0.0017160073849705035,5.110399746654239e-05
3929,Q9H2F5,2.4110130818375417,9.206922724672326e-05,0.3066679989455155,0.011847133757961785,1.2832310782906827e-05,1505.5849567100836,1505.5849567100836,-0.0007883318861626327,8.138115627354494e-05
3930,Q8TD84,,,,,,,,,
3931,P55263,,,,,,,,,
3932,O00244,2.9327654396105878,1.2308906059671995e-05,0.18080384224352727,0.00012738853503184712,3.615413888077106e-05,1897.902777777805,1897.902777777805,0.0003148411916065939,4.383733092424323e-05
3933,O43439,2.5911165196227564,0.0,0.25062120153867,0.0011464968152866241,0.00027999486794520165,2199.631746031707,2199.631746031707,3.1238337731427726e-05,0.00011797162783046975
3934,O15525,2.384240949193794,0.00142648552073065,0.18023635022991374,0.0011464968152866241,0.004159983454787676,1634.96233766245,1634.96233766245,-0.00011056308920615625,4.0202439223577335e-05
3935,Q9HCS7,2.446912077882568,0.0,0.2633637392499235,0.0014012738853503186,0.00012381877433524023,2201.8634920634563,2201.8634920634563,-0.00018988784068088983,0.0003061008677953519
3936,P43686,2.2856708244599937,0.0,0.2185288716731415,0.0003821656050955413,0.0008417103180595609,1873.3456349206797,1873.3456349206797,-0.0008845047136492658,5.577252929276978e-05
3937,P41212,2.2582902342561613,0.0,0.15092851332086474,0.00012738853503184712,0.003660255076293064,2137.024639249597,2137.024639249597,0.0002042781024004288,9.977892497542879e-05
3938,O15382,,,,,,,,,
3939,Q13627,2.268329783997566,0.0,0.22927161167616314,0.00025477707006369424,5.0234614602210807e-05,1706.6353535354485,1706.6353535354485,-0.0003629276053499009,0.00011842913630094116
3940,Q12891,,,,,,,,,
3941,Q03933,2.299056890781868,0.00023935176860895302,0.2578029040975804,0.0012738853503184713,3.52427656665837e-05,2205.644083694045,2205.644083694045,-0.0006777687969564724,0.000110095620063194
3942,P84103,2.422269546699117,0.00022108730002326713,0.1735916725408841,0.00025477707006369424,0.0004588183010072753,1706.2797979798916,1706.2797979798916,-0.0005359673700188958,4.3331403615786784e-05
3943,Q9BYC5,,,,,,,,,
3944,Q9Y345,,,,,,,,,
3945,O94822,2.432613325220566,0.0002465322776320242,0.2423814871797565,0.0005095541401273885,4.857603601399574e-05,1650.5389249640334,1650.5389249640334,-0.00011056308920615691,4.20603893292858e-05
3946,Q13155,2.1807118953453,0.0,0.21914784134544169,0.0003821656050955413,1.521371180910172e-05,1726.820274170363,1726.820274170363,-0.0014973390208505466,3.1784543196606015e-05
3947,O75771,2.5862488591420747,2.174380813976176e-06,0.20575591632074894,0.00025477707006369424,5.86193584090837e-48,1438.6885281386465,1438.6885281386465,-0.00011056308920615771,3.082177724878042e-05
3948,Q92900,2.338606632187405,5.808672213565747e-05,0.1981725154684852,0.0006369426751592356,0.00014837002061742486,1871.248845598884,1871.248845598884,-0.0010094580645749428,0.0002064281242906113
3949,Q8IX07,2.4621235168846973,0.0007137746993032568,0.1670921957472576,0.00012738853503184712,1.0425930668764172e-05,2266.338492063453,2266.338492063453,-0.00028360285387515937,0.000746063444192741
3950,Q9NTI5,2.54822026163675,1.2064932196618974e-05,0.2545530250641079,0.00662420382165605,0.12847612611008402,2299.2198412698203,2299.2198412698203,-0.000677768796956472,8.955608536549738e-05
3951,P52954,,,,,,,,,
3952,Q01851,2.364770307271068,0.0,0.22739902232856216,0.00025477707006369424,0.0005003506736805389,1637.9758297259414,1637.9758297259414,0.0013699278556325034,0.000101380799921034
3953,Q96SF7,,,,,,,,,
3954,Q9H444,2.3684210526315788,0.0,0.29134006891775793,0.0019108280254777066,7.224997311613091e-05,1997.6143217893161,1997.6143217893161,0.0008339604856135963,3.4405675616804134e-05
3955,P57078,,,,,,,,,
3956,O75494,2.5543048372376025,0.0,0.16301216674930394,0.00012738853503184712,0.003066017069163081,2261.206349206313,2261.206349206313,-0.0007090071346879061,0.0006522742151283835
3957,Q9HBE1,2.267721326437481,3.0781051603525126e-05,0.23868995904157025,0.00012738853503184712,1.7817682013567512e-06,2926.593253968338,2926.593253968338,0.0010863250017573156,4.1151064037243606e-05
3958,Q14118,2.2774566473988442,0.0,0.17852902768274062,0.00012738853503184712,0.0005373393141880672,1669.3484487735593,1669.3484487735593,0.0010070002502826003,0.00032976521101061977
3959,P09017,2.475813811986614,5.405836980800301e-06,0.21627831686703292,0.0006369426751592356,0.0002795035447600518,2384.8218253968053,2384.8218253968053,-0.0005672057077503187,0.00013214992897536354
3960,O43681,2.476422269546699,1.6252033748180363e-05,0.24654407804401146,0.00025477707006369424,0.00023121753375069878,1454.3996392497575,1454.3996392497575,0.0008027221478821685,0.0001479780490231821
3961,P46109,2.164891998783085,0.0,0.258573791554426,0.0012738853503184713,0.0006215266047688326,1850.7940836941361,1850.7940836941361,0.00155735788202104,0.0003669874949965496
3962,P23258,2.1563735929418923,0.00020287383010959056,0.00012738853503184712,0.00012738853503184712,0.00012842408526305245,1949.7670995671078,1949.7670995671078,-0.0024274723339507928,5.46255170067945e-05
3963,Q9P0J7,2.6172801947064186,5.173515848199675e-05,0.25809258045318,0.0017834394904458594,0.00017311243633844428,2.0,2.0,-0.0007090071346879061,0.00014202293418286532
3964,P25791,2.311226041983572,0.00039681057592542144,0.20031118435510206,0.0017834394904458594,2.4617506518758748e-05,2200.749639249607,2200.749639249607,-0.0003629276053498964,0.0001273723092599669
3965,Q33E94,,,,,,,,,
3966,Q9UGV2,,,,,,,,,
3967,P10599,2.2150897474901132,0.0,0.2959382614134604,0.003949044585987261,7.067298445894182e-06,1963.421428571442,1963.421428571442,0.0006609207209446037,3.9499258547223435e-05
3968,Q13569,2.205050197748707,0.0,0.2477573936942096,0.0003821656050955413,5.0472193139309856e-06,2011.1139249639104,2011.1139249639104,0.0012906031041577926,3.1648193458987585e-05
3969,Q9Y2V3,2.7684818983875874,8.453854777581493e-06,0.16788603729302928,0.00012738853503184712,4.3818546870042495e-05,1753.2643217894015,1753.2643217894015,0.00045664261854417215,0.0001812811824336783
3970,P07204,4.206267112868877,0.00010448900986645156,0.19819923415737128,0.0006369426751592356,0.00045094681624255334,2110.964682539649,2110.964682539649,0.0004566426185441754,9.437489568804224e-05
3971,Q9Y5K5,2.153027076361424,0.00024994339026486304,0.283540431228103,0.003439490445859873,9.066144040888904e-06,2730.228968254021,2730.228968254021,-0.0017833996890180641,8.759925810464519e-05
3972,O43364,2.5387891694554305,0.0,0.00012738853503184712,0.00012738853503184712,0.0008415089866726884,1904.6774170274448,1904.6774170274448,-0.0004254042808127369,0.00025620800855968357
3973,Q03001,2.5728627928202012,2.486613589247904e-06,0.18687154803157946,0.00012738853503184712,2.578315207286576e-06,2203.459920634883,2203.459920634883,0.0006296823832131848,6.474181915870209e-05
3974,P13995,,,,,,,,,
3975,Q9H8P0,,,,,,,,,
3976,Q6P3W2,,,,,,,,,
3977,Q9NX63,2.9750532400365075,0.0,0.2732423270901901,0.0030573248407643307,0.00030167745210029154,1933.567099567119,1933.567099567119,-0.00028360285387515937,6.465747146329492e-05
3978,Q70HW3,,,,,,,,,
3979,O94856,,,,,,,,,
3980,Q96EK4,2.5637359294189235,0.0017846852887844055,0.2585374111405598,0.0005095541401273885,3.110395177030257e-05,1849.885750360797,1849.885750360797,0.00017303976466900926,3.2634727508543804e-05
3981,Q7L5Y9,2.643443869790082,1.343324378900774e-06,0.142983671142009,0.00012738853503184712,6.509545703023811e-07,2054.546861471835,2054.546861471835,0.00017303976466900956,9.890229687914098e-05
3982,Q9Y6Y0,2.343778521448129,0.0,0.23141548387148525,0.0007643312101910827,0.00029551975240476816,1810.5551948052591,1810.5551948052591,-0.0008195702238940562,2.944255640553113e-05
3983,Q86XX4,,,,,,,,,
3984,Q9UHF1,2.543352601156069,4.1344984056822305e-05,0.268835031590875,0.0006369426751592356,0.0005377462670120119,1600.3301948053213,1600.3301948053213,-0.00014180142693757968,3.257305539392785e-05
3985,Q9UBC0,2.4174018862184363,1.4080076233669387e-05,0.17457707523753924,0.00012738853503184712,9.604611365823374e-06,1876.8583694084064,1876.8583694084064,0.00017303976466901034,9.26360738413844e-05
3986,Q96J84,2.8710069972619414,0.00031259118286568,0.22084002640164996,0.00012738853503184712,4.4870244305469456e-06,2244.492063492023,2244.492063492023,0.00031484119160659463,4.206635003672644e-05
3987,Q14469,2.3233951931852754,0.0,0.222329661183488,0.00012738853503184712,0.000933113720395214,1911.8853174603491,1911.8853174603491,0.003369538094478114,8.108385080484052e-05
3988,Q05586,2.659872223912382,0.0,0.2359166323894632,0.0035668789808917197,1.6096893577574032e-05,2208.265873015834,2208.265873015834,-0.00028360285387515937,0.00018011979016418198
3989,Q9UM63,2.2841496805597807,3.0565942594025813e-06,0.19142689790155776,0.00012738853503184712,0.0002165077789601581,2228.14920634916,2228.14920634916,3.123833773142906e-05,0.00012986056713857182
3990,Q96SQ7,,,,,,,,,
3991,P34820,,,,,,,,,
3992,P27824,2.2166108913903257,1.363102329341574e-06,0.2585374111405598,0.0016560509554140125,0.0010731287916979717,1.0,1.0,0.0028023323867278327,0.0001770700053074663
3993,Q14332,,,,,,,,,
3994,P13726,0.000608457560085184,0.00016356574434769363,0.21182796618709804,0.0006369426751592356,0.0012958485571950052,1.0,1.0,0.0004566426185441697,3.190092149864893e-05
3995,Q8NEM0,2.30635838150289,2.2650986005352952e-05,0.22635558631208774,0.0017834394904458594,1.543167110135855e-05,2423.0611111110948,2423.0611111110948,-0.0009613716508316508,0.00016334213321078165
3996,Q14693,2.4444782476422273,0.00046385122130011846,0.19872975176353525,0.00012738853503184712,0.00013422473581589222,2393.611111111096,2393.611111111096,-0.00028360285387515937,8.890532263324765e-05
3997,Q7L0J3,,,,,,,,,
3998,Q96S42,,,,,,,,,
3999,Q9P2U7,,,,,,,,,
4000,P78426,,,,,,,,,
4001,Q7L622,,,,,,,,,
4002,P62258,2.049893519926985,0.0,0.24472177788333996,0.0005095541401273885,3.97361670127607e-06,2019.5099567099453,2019.5099567099453,0.00369631173351193,2.9958024748391054e-05
4003,O15379,2.0325524794645573,0.0,0.2348537750815131,0.0007643312101910827,1.9901354912469003e-06,1811.381385281451,1811.381385281451,0.003475185555099565,0.00045216653525781105
4004,Q92859,2.5378764831153027,0.0,0.25754094599600963,0.0008917197452229297,2.08790252350708e-06,1715.7512265513144,1715.7512265513144,-0.00014180142693757968,0.00012076812452318184
4005,Q9H2F3,,,,,,,,,
4006,P05023,2.3322178278065104,0.00026913361724080926,0.2403996271046971,0.00025477707006369424,0.00036023999564474616,2041.436111111088,2041.436111111088,0.0004566426185441691,3.060307623768559e-05
4007,Q9Y4Z2,,,,,,,,,
4008,P28347,2.513233951931853,2.9298079004351983e-05,0.2297661331267932,0.0007643312101910827,0.0006170054962704163,1266.1206460206536,1266.1206460206536,0.000944523574819767,0.00011563084711565989
4009,P06400,1.9677517493154848,3.611269710125596e-08,0.2461312861643544,0.0007643312101910827,3.6003353163942484e-06,2006.5694444444366,2006.5694444444366,-0.000716380577564939,0.0001273723092599669
4010,Q9H313,,,,,,,,,
4011,Q9NZV1,,,,,,,,,
4012,O15357,2.212351688469729,0.0,0.2623578883040446,0.0011464968152866241,0.002183338971585782,2506.070634920643,2506.070634920643,0.0015742059580329286,6.824072303576322e-05
4013,Q29RF7,2.6559172497718286,0.0,0.22726543190668835,0.00012738853503184712,0.0014822430130921275,2344.48134920632,2344.48134920632,-0.0011344114155006375,0.00012154391111762866
4014,Q9NVV0,,,,,,,,,
4015,P61421,2.9768786127167632,6.689851288985231e-06,0.2351167103424641,0.0005095541401273885,0.00034508374373519614,2001.969480519478,2001.969480519478,0.00017303976466901053,7.163642289047355e-05
4016,Q8N135,,,,,,,,,
4017,Q9UHV9,2.5184058411925765,0.0003068502634481054,0.2011058742708724,0.00012738853503184712,0.001320129849353119,2064.36031746029,2064.36031746029,-0.0011344114155006375,3.4313214652713025e-05
4018,Q9UJU5,2.8007301490721024,5.719569077315881e-05,0.2288575707172561,0.00012738853503184712,5.055128208248738e-07,1917.6710678210925,1917.6710678210925,0.00045664261854417334,0.00014928194928173712
4019,Q14444,2.700334651658047,0.0,0.19382976711389768,0.00025477707006369424,0.0007221538332273428,1923.019047619068,1923.019047619068,-0.00014180142693757968,0.00011801766938451446
4020,P08195,2.3316093702464253,0.0,0.2425174408976546,0.0003821656050955413,0.0004560138255758105,2082.259920634886,2082.259920634886,0.0009132852370883426,0.00020232563100987727
4021,Q9H4Z2,2.5521752357773044,0.0,0.2651498358185533,0.0012738853503184713,1.543167110135855e-05,1875.6174603174989,1875.6174603174989,-0.00028360285387515937,3.5034474069502774e-05
4022,A0PJY2,,,,,,,,,
4023,P45985,2.2172193489504113,0.00043897921935924966,0.24833497529313175,0.00025477707006369424,4.2366067774606206e-05,1514.9682900434234,1514.9682900434234,-0.0007570935484312022,4.97970042270676e-05
4024,Q01826,2.1655004563431697,0.00023369336545369214,0.2845502922351482,0.005350318471337579,9.864152698276193e-06,2207.462698412662,2207.462698412662,-0.0004422523568246339,5.494296613073263e-05
4025,Q92922,2.1359902646790387,0.0018526146949463984,0.16509183322236454,0.00025477707006369424,0.00020550802490251584,1690.6392857143833,1690.6392857143833,0.0023288416921717816,0.00041546525100191956
