,ProteinID,FrequencyA,FrequencyB,FrequencyC,FrequencyD,FrequencyE,FrequencyF,FrequencyG,FrequencyH,FrequencyI,FrequencyJ,FrequencyK,FrequencyL,FrequencyM,FrequencyN,FrequencyO,FrequencyP,FrequencyQ,FrequencyR,FrequencyS,FrequencyT,FrequencyU,FrequencyV,FrequencyW,FrequencyX,FrequencyY,FrequencyZ,Aromaticity,Isoelectric,SSfraction,Target,Average Shortest Path to all Disease genes,Local Clustering Coefficient,DegreeCentrality,ClosenessCentrality,BetweennessCentrality,EigenvectorCentrality,PageRank,HarmonicCentrality,Modularity
346,Q7Z412,0.11475409836065575,0,0.019672131147540985,0.036065573770491806,0.07868852459016394,0.036065573770491806,0.04262295081967213,0.026229508196721308,0.019672131147540985,0,0.03934426229508197,0.16065573770491806,0.013114754098360656,0.013114754098360656,0,0.05901639344262295,0.05901639344262295,0.05901639344262295,0.08524590163934426,0.013114754098360656,0,0.08524590163934426,0.019672131147540985,0,0.019672131147540985,0,0.07540983606557378,5.94415283203125,"(0.34098360655737703, 0.2, 0.36721311475409835)",1,3.264679038637055,1.0,0.0003821656050955413,0.2396237399336935,0.00047732250806494,0.00030715269558526033,0.00020391449469279272,1834.9397186147767,0.0013708349700444534
347,Q01831,0.07765957446808511,0,0.015957446808510637,0.05425531914893617,0.10106382978723404,0.026595744680851064,0.06702127659574468,0.024468085106382983,0.027659574468085105,0,0.09893617021276596,0.08297872340425531,0.01170212765957447,0.024468085106382983,0,0.05638297872340425,0.03297872340425532,0.07765957446808511,0.08085106382978724,0.04574468085106383,0,0.05425531914893617,0.013829787234042552,0,0.02553191489361702,0,0.06595744680851064,9.02606201171875,"(0.2308510638297872, 0.22872340425531917, 0.2734042553191489)",1,2.257681776696076,0.10606060606060606,0.00025477707006369424,0.22058817558675053,0.0001701896310973673,0.00025864846555421475,7.032307854667914e-05,1607.0746392497629,0.0011511194621821052
348,Q96RL7,0.05419029615626969,0,0.010081915563957152,0.050409577819785764,0.07750472589792061,0.04568367989918085,0.04473850031505986,0.02142407057340895,0.07246376811594203,0,0.07876496534341525,0.09955891619407688,0.026149968494013864,0.0428481411468179,0,0.045998739760554505,0.040957781978575934,0.03497164461247637,0.07183364839319471,0.06332703213610585,0,0.07529930686830498,0.011342155009451795,0,0.03245116572148708,0,0.08947700063011972,5.94293212890625,"(0.33679899180844364, 0.20541902961562697, 0.25740390674228103)",1,2.8433221782780653,0.0,0.00025477707006369424,0.2307833400962704,0.0,0.00024430495520403846,0.00011655533214522927,1763.7393217893948,-0.00014187669371270374
349,P11712,0.036734693877551024,0,0.026530612244897958,0.042857142857142864,0.0653061224489796,0.0653061224489796,0.057142857142857134,0.024489795918367342,0.06938775510204083,0,0.07142857142857142,0.11836734693877553,0.028571428571428567,0.053061224489795916,0,0.06326530612244897,0.028571428571428567,0.042857142857142864,0.0653061224489796,0.048979591836734684,0,0.061224489795918366,0.0061224489795918356,0,0.024489795918367342,0,0.0959183673469388,8.12762451171875,"(0.3448979591836735, 0.23877551020408164, 0.2489795918367347)",1,3.1591116519622755,0.0,0.0008917197452229297,0.2508521415216585,0.0,6.773894461880675e-05,0.0002100319796686311,2111.142460317424,0.00045692570149687833
350,O15078,0.05445744251714401,0,0.004840661557079467,0.04840661557079468,0.14885034288019364,0.013311819281968536,0.021379588543767647,0.01734570391286809,0.0572811617587737,0,0.12424364663170635,0.1306978620411456,0.02379991932230738,0.05566760790641388,0,0.01371520774505849,0.07664380798709157,0.054054054054054064,0.05687777329568374,0.03993545784590561,0,0.03872529245663574,0.004033884630899556,0,0.01573215006050827,0,0.03307785397337636,5.74920654296875,"(0.25978217022993144, 0.14764017749092376, 0.35780556676079067)",1,2.5089747490112564,0.17647058823529413,0.0017834394904458594,0.2666987880524715,2.7437404621901466e-05,0.0010004513696210983,3.669102882222956e-05,1755.714285714369,-0.0007544221579550128
351,Q9UQ90,0.09433962264150944,0,0.005031446540880503,0.0389937106918239,0.0830188679245283,0.04150943396226415,0.0880503144654088,0.021383647798742137,0.03647798742138365,0,0.05660377358490566,0.11320754716981132,0.03522012578616352,0.026415094339622643,0,0.055345911949685536,0.045283018867924525,0.0729559748427673,0.04654088050314465,0.045283018867924525,0,0.06540880503144654,0.010062893081761006,0,0.018867924528301886,0,0.07044025157232704,8.78997802734375,"(0.28553459119496855, 0.21635220125786164, 0.3257861635220126)",1,2.880438089443261,0.0,0.00012738853503184712,0.2115840582263771,6.355892194176435e-05,3.174153092094774e-05,6.275466044815719e-05,1732.1365440116351,-0.00014187669371270374
352,Q13144,0.06796116504854369,0,0.018030513176144243,0.06102635228848821,0.08321775312066575,0.036061026352288486,0.0638002773925104,0.02496532593619972,0.04715672676837725,0,0.04299583911234397,0.10263522884882108,0.02080443828016644,0.04299583911234397,0,0.04438280166435506,0.04854368932038835,0.052704576976421634,0.08044382801664356,0.041608876560332866,0,0.08460471567267684,0.01248266296809986,0,0.023578363384188627,0,0.07212205270457697,4.97796630859375,"(0.3065187239944521, 0.231622746185853, 0.27461858529819694)",1,2.3285670824459994,1.1666666666666667,0.0024203821656050947,0.26259221173684805,0.003966674687477375,0.0009688558179857848,0.00013570815310968108,2262.4468253967857,0.0022848213926637572
353,Q96EV8,0.06837606837606837,0,0.017094017094017096,0.06267806267806267,0.13105413105413105,0.022792022792022797,0.037037037037037035,0.022792022792022797,0.017094017094017096,0,0.059829059829059825,0.11965811965811965,0.034188034188034185,0.028490028490028487,0,0.037037037037037035,0.06837606837606837,0.042735042735042736,0.09971509971509973,0.059829059829059825,0,0.05128205128205128,0.005698005698005697,0,0.014245014245014244,0,0.042735042735042736,4.59039306640625,"(0.23076923076923078, 0.20227920227920226, 0.35327635327635326)",1,2.6029814420444173,0.15151515151515152,0.0007643312101910827,0.2429342477104084,0.0,1.4679782793558822e-06,9.118314728917798e-05,1651.4341269842441,0.0005523170669725325
354,P09467,0.08875739644970414,0,0.02071005917159764,0.07100591715976333,0.05029585798816568,0.03254437869822485,0.07988165680473372,0.014792899408284025,0.05029585798816568,0,0.07988165680473372,0.08875739644970414,0.03254437869822485,0.038461538461538464,0,0.04733727810650888,0.02071005917159764,0.038461538461538464,0.059171597633136085,0.05029585798816568,0,0.09171597633136094,0.0,0,0.04437869822485207,0,0.07692307692307693,6.53961181640625,"(0.3076923076923077, 0.22485207100591717, 0.2603550295857988)",1,2.771828414968056,0.0,0.001019108280254777,0.2603782846975137,2.9481932981960687e-06,4.4136299138479757e-07,7.98819902961592e-05,1874.3678571428945,0.00031506829630212053
355,Q96L73,0.06305637982195847,0,0.036721068249258165,0.052670623145400594,0.07603857566765579,0.02670623145400593,0.0663946587537092,0.021513353115727003,0.03041543026706232,0,0.08456973293768548,0.0830860534124629,0.017433234421364987,0.04339762611275965,0,0.07752225519287834,0.046364985163204746,0.05415430267062315,0.10237388724035608,0.048590504451038574,0,0.04562314540059347,0.008531157270029673,0,0.014836795252225518,0,0.05007418397626113,8.39630126953125,"(0.20919881305637983, 0.28968842729970323, 0.2396142433234421)",1,2.3331305141466383,0.0,0.0019108280254777066,0.2708060790924071,3.414902937026455e-05,7.559759923624829e-06,3.5755342813909996e-05,1767.8008297259048,-0.0007091905833841193
356,P48165,0.04849884526558892,0,0.018475750577367202,0.02771362586605081,0.11778290993071595,0.04618937644341802,0.08314087759815242,0.020785219399538105,0.05080831408775981,0,0.06235565819861433,0.09468822170900693,0.013856812933025405,0.018475750577367202,0,0.06235565819861433,0.03926096997690531,0.04618937644341802,0.07852193995381063,0.053117782909930716,0,0.08083140877598152,0.011547344110854505,0,0.02540415704387991,0,0.08314087759815242,5.21124267578125,"(0.3094688221709007, 0.24249422632794457, 0.2748267898383372)",1,3.016124125342257,0.0,0.002038216560509554,0.2483014187800187,0.0006187407053151098,2.494449745802345e-06,9.8270947995842e-05,2253.114682539643,-0.00014187669371270374
357,P37088,0.04783258594917788,0,0.03139013452914798,0.035874439461883414,0.05530642750373692,0.0523168908819133,0.06726457399103139,0.022421524663677132,0.02840059790732436,0,0.0343796711509716,0.09267563527653214,0.02840059790732436,0.05829596412556054,0,0.07324364723467862,0.04334828101644245,0.05829596412556054,0.101644245142003,0.050822122571001487,0,0.0523168908819133,0.01943198804185351,0,0.04633781763826607,0,0.11808669656203287,7.47174072265625,"(0.29147982062780264, 0.3004484304932735, 0.2242152466367713)",1,2.4070581076969884,0.5,0.0006369426751592356,0.25955994769143703,0.00025013873590623754,3.135945047921853e-07,0.00028174417246667886,1939.4670995671136,0.0004884142070350367
358,O43914,0.08849557522123894,0,0.02654867256637168,0.035398230088495575,0.04424778761061947,0.008849557522123894,0.08849557522123894,0.0,0.02654867256637168,0,0.017699115044247787,0.1592920353982301,0.017699115044247787,0.008849557522123894,0,0.06194690265486725,0.07079646017699115,0.07964601769911504,0.07964601769911504,0.05309734513274336,0,0.08849557522123894,0.0,0,0.04424778761061947,0,0.05309734513274336,8.54962158203125,"(0.327433628318584, 0.23893805309734512, 0.3097345132743363)",1,0.000304228780042592,0.0,0.00012738853503184712,0.20685030108420427,2.803536336686344e-05,3.874989411865758e-05,0.00015628413609734422,2069.459126984105,-0.0002837340989074668
359,O75844,0.05263157894736842,0,0.010526315789473684,0.03368421052631579,0.06947368421052631,0.08842105263157894,0.06315789473684211,0.018947368421052636,0.061052631578947365,0,0.07368421052631577,0.1368421052631579,0.021052631578947368,0.02947368421052632,0,0.035789473684210524,0.03368421052631579,0.02947368421052632,0.06947368421052631,0.05052631578947368,0,0.05473684210526316,0.023157894736842103,0,0.04421052631578947,0,0.15578947368421053,7.11358642578125,"(0.4084210526315789, 0.19789473684210523, 0.28)",1,2.5314876787344085,0.0,0.0003821656050955413,0.24677584686003404,3.245981272311049e-08,0.0006028223878789904,0.00043316331271024867,2110.2829365079047,-0.00014187669371270374
360,Q8IWY9,0.08557457212713937,0,0.022004889975550126,0.03341483292583537,0.07497962510187449,0.04156479217603912,0.07416462917685411,0.018744906275468626,0.019559902200489,0,0.026079869600651995,0.1466992665036675,0.012224938875305624,0.018744906275468626,0,0.08801955990220049,0.058679706601466985,0.07579462102689488,0.08557457212713937,0.03993480032599837,0,0.059494702526487364,0.010594947025264874,0,0.008149959250203748,0,0.060309698451507736,6.34832763671875,"(0.2860635696821516, 0.2665036674816626, 0.319478402607987)",1,2.869485853361728,0.0,0.00012738853503184712,0.18005973882869392,1.402742705704626e-06,8.418100453767312e-07,4.0643783120808825e-05,1922.2630952381164,-0.0002837340989074668
361,P22033,0.092,0,0.010666666666666666,0.05333333333333334,0.07333333333333332,0.037333333333333336,0.07733333333333334,0.02,0.06933333333333333,0,0.06533333333333333,0.08533333333333333,0.032,0.03333333333333333,0,0.048,0.04533333333333334,0.055999999999999994,0.05466666666666667,0.04933333333333333,0,0.06266666666666666,0.009333333333333334,0,0.025333333333333333,0,0.07200000000000001,6.47821044921875,"(0.28933333333333333, 0.21333333333333335, 0.2826666666666667)",1,0.000912686340127776,0.0,0.0003821656050955413,0.18999195075157324,0.0,5.5333273338820654e-05,7.123870152918661e-05,1985.671067821066,0.00045692570149688094
362,O43186,0.10033444816053512,0,0.010033444816053512,0.03678929765886288,0.033444816053511704,0.026755852842809364,0.06354515050167224,0.006688963210702341,0.013377926421404682,0,0.043478260869565216,0.07692307692307693,0.023411371237458192,0.016722408026755852,0,0.13377926421404682,0.07023411371237458,0.05016722408026756,0.13377926421404682,0.05016722408026756,0,0.04682274247491639,0.013377926421404682,0,0.05016722408026756,0,0.0903010033444816,9.23297119140625,"(0.22742474916387959, 0.34782608695652173, 0.23411371237458195)",1,2.640705810769699,0.0,0.0059872611464968145,0.2527759336517681,0.0,3.8875409849903225e-05,0.0002121493998632867,1970.7039682539678,-0.00042557221558428684
363,P13051,0.08306709265175719,0,0.009584664536741214,0.03514376996805112,0.05431309904153354,0.04472843450479233,0.08306709265175719,0.04472843450479233,0.03194888178913738,0,0.07348242811501597,0.08306709265175719,0.009584664536741214,0.03194888178913738,0,0.08945686900958466,0.05431309904153354,0.04472843450479233,0.07348242811501597,0.03514376996805112,0,0.07028753993610222,0.02236421725239616,0,0.025559105431309903,0,0.0926517571884984,9.36895751953125,"(0.27795527156549515, 0.2779552715654952, 0.23003194888178913)",1,2.4009735320961365,0.16666666666666666,0.0003821656050955413,0.2281188851595579,0.0,0.00019822576420715896,0.00017842744393562425,1730.359163059256,-0.00011038818817453479
364,P11362,0.05961070559610705,0,0.023114355231143552,0.060827250608272515,0.06690997566909976,0.021897810218978103,0.05717761557177616,0.0267639902676399,0.038929440389294405,0,0.05961070559610705,0.09854014598540146,0.03041362530413625,0.03771289537712896,0,0.06934306569343067,0.0291970802919708,0.048661800486618015,0.09002433090024331,0.051094890510948905,0,0.07664233576642336,0.01824817518248175,0,0.03527980535279805,0,0.0754257907542579,5.82073974609375,"(0.2895377128953771, 0.2542579075425791, 0.25547445255474455)",1,2.2366899908731366,0.03296703296703297,0.00025477707006369424,0.213433375884956,3.252330777648822e-06,0.002966137006540621,0.0013253070885556105,1712.2821428572406,0.0008678868647411023
365,P30556,0.06406685236768803,0,0.027855153203342614,0.033426183844011144,0.019498607242339837,0.07799442896935932,0.033426183844011144,0.016713091922005572,0.11420612813370473,0,0.06406685236768803,0.12813370473537605,0.02506963788300836,0.05013927576601671,0,0.04735376044568245,0.016713091922005572,0.036211699164345405,0.06963788300835655,0.055710306406685235,0,0.0584958217270195,0.013927576601671307,0,0.04735376044568245,0,0.1392757660167131,9.43975830078125,"(0.4401114206128134, 0.20055710306406685, 0.23676880222841226)",1,2.4812899300273807,0.0,0.0005095541401273885,0.2291358126668157,0.0004350548194000223,9.696228370192633e-08,5.449146320510199e-05,2319.345634920607,-0.00014187669371270374
366,P13224,0.16990291262135926,0,0.04854368932038835,0.03883495145631068,0.029126213592233014,0.0048543689320388345,0.0825242718446602,0.009708737864077669,0.0,0,0.0,0.22815533980582525,0.0048543689320388345,0.014563106796116504,0,0.10194174757281553,0.0048543689320388345,0.11650485436893206,0.033980582524271837,0.04854368932038835,0,0.033980582524271837,0.019417475728155338,0,0.009708737864077669,0,0.033980582524271837,9.67327880859375,"(0.2961165048543689, 0.23300970873786409, 0.43203883495145634)",1,2.4104046242774566,0.3333333333333333,0.0019108280254777066,0.2494474512565708,0.0,8.293503159204134e-05,7.154067353917992e-05,1465.9008297259506,3.1411351466408286e-05
367,P00734,0.06752411575562701,0,0.04180064308681672,0.056270096463022515,0.0819935691318328,0.033762057877813514,0.07877813504823153,0.02090032154340836,0.03536977491961415,0,0.04662379421221865,0.0819935691318328,0.014469453376205787,0.04019292604501608,0,0.05305466237942122,0.04180064308681672,0.0707395498392283,0.06109324758842444,0.05787781350482315,0,0.0594855305466238,0.022508038585209004,0,0.033762057877813514,0,0.09003215434083603,5.63677978515625,"(0.26688102893890675, 0.23311897106109325, 0.24598070739549838)",1,3.7188926072406447,0.0,0.00025477707006369424,0.22459188433788965,0.00025842566586171506,5.86193584090837e-48,3.357588314892837e-05,1816.4393217893808,0.00031506829630212005
368,Q13402,0.06591422121896162,0,0.016704288939051917,0.052370203160270884,0.072686230248307,0.04695259593679458,0.05417607223476298,0.02799097065462754,0.05417607223476298,0,0.07178329571106094,0.10564334085778783,0.022573363431151242,0.033860045146726865,0,0.045598194130925515,0.04695259593679458,0.06636568848758465,0.0618510158013544,0.052821670428893915,0,0.052370203160270884,0.013544018058690743,0,0.03566591422121896,0,0.09616252821670428,8.79193115234375,"(0.30835214446952597, 0.19548532731376975, 0.2668171557562077)",1,2.7350167325829022,0.0,0.00025477707006369424,0.23087757880154894,4.304381211285565e-05,0.0004913156737537746,0.0002357302516165603,1275.2991813742033,0.00017323017962529694
369,Q9ULV5,0.06707317073170732,0,0.01016260162601626,0.044715447154471545,0.07926829268292683,0.02642276422764228,0.1016260162601626,0.014227642276422762,0.024390243902439025,0,0.028455284552845524,0.13414634146341464,0.016260162601626018,0.018292682926829267,0,0.12804878048780488,0.05284552845528456,0.07113821138211382,0.08130081300813008,0.03048780487804878,0,0.0508130081300813,0.01016260162601626,0,0.01016260162601626,0,0.0467479674796748,5.28546142578125,"(0.25609756097560976, 0.3292682926829268, 0.2967479674796748)",1,2.3303924551262547,0.07272727272727272,0.00012738853503184712,0.23781727759815305,1.4203100935927374e-05,4.946860918467401e-09,3.2843241549040844e-05,2167.065873015833,-0.0005036424919492066
370,O95343,0.09036144578313253,0,0.015060240963855422,0.03313253012048193,0.06626506024096386,0.03614457831325301,0.13253012048192772,0.03614457831325301,0.024096385542168683,0,0.042168674698795185,0.09036144578313253,0.012048192771084338,0.03313253012048193,0,0.06325301204819278,0.03313253012048193,0.07228915662650602,0.0933734939759036,0.0572289156626506,0,0.03614457831325301,0.015060240963855422,0,0.018072289156626502,0,0.06927710843373494,8.95159912109375,"(0.21987951807228917, 0.32228915662650603, 0.25903614457831325)",1,2.6933373897170667,1.0,0.0005095541401273885,0.23997579414039355,9.947783575822544e-05,0.00012041815760902576,5.8143042402423656e-05,1700.9845598846573,0.00017323017962529385
371,Q9UJQ4,0.07692307692307693,0,0.02184235517568851,0.0389363722697056,0.056980056980056974,0.028490028490028487,0.0778727445394112,0.032288698955365625,0.03513770180436847,0,0.059829059829059825,0.0778727445394112,0.01899335232668566,0.04653371320037987,0,0.08547008547008547,0.056980056980056974,0.03513770180436847,0.10826210826210826,0.06552706552706553,0,0.06362773029439696,0.0028490028490028487,0,0.010446343779677113,0,0.04178537511870845,7.19647216796875,"(0.21842355175688508, 0.31813865147198483, 0.23076923076923075)",1,2.7849102525098868,0.0,0.0005095541401273885,0.2243314084763044,0.0,0.00012487145860093542,0.00022749120187085165,1541.4468614719885,0.0003150682963021201
372,Q9NWZ3,0.06304347826086956,0,0.017391304347826087,0.06956521739130435,0.07173913043478261,0.04130434782608696,0.052173913043478265,0.021739130434782608,0.056521739130434775,0,0.07391304347826087,0.09782608695652174,0.03043478260869565,0.04782608695652174,0,0.05,0.043478260869565216,0.034782608695652174,0.06956521739130435,0.06304347826086956,0,0.06304347826086956,0.006521739130434782,0,0.026086956521739132,0,0.07391304347826086,5.24041748046875,"(0.29130434782608694, 0.21956521739130436, 0.26304347826086955)",1,2.4423486461819293,1.0,0.00012738853503184712,0.2011058742708724,0.0,5.5911952927573256e-05,0.0001486373508128552,2154.3964646464287,-0.0002521684392975366
373,P25054,0.062258177981005976,0,0.013366162504396765,0.05205768554344003,0.0735138937741822,0.016531832571227575,0.05170594442490327,0.02356665494196272,0.04045022863172705,0,0.06999648258881462,0.07210692930003518,0.020049243756595142,0.0555750967288076,0,0.06296166021807949,0.05416813225466057,0.057333802321491385,0.15335912768202606,0.05874076679563841,0,0.03974674639465353,0.0049243756595145965,0,0.017587055926837847,0,0.03904326415758002,7.91790771484375,"(0.19134716848399577, 0.3236018290538164, 0.2279282448118185)",1,2.17249771828415,0.08333333333333333,0.0003821656050955413,0.20550854439205152,4.497465171060252e-06,4.146418224375589e-06,8.201691427288465e-05,992.2738677988216,-0.00294232839222584
374,O00217,0.11428571428571427,0,0.042857142857142864,0.042857142857142864,0.09047619047619047,0.03333333333333333,0.057142857142857134,0.014285714285714284,0.047619047619047616,0,0.0380952380952381,0.09047619047619047,0.03333333333333333,0.03333333333333333,0,0.061904761904761914,0.023809523809523808,0.08571428571428573,0.042857142857142864,0.06666666666666668,0,0.023809523809523808,0.009523809523809523,0,0.047619047619047616,0,0.09047619047619047,5.99639892578125,"(0.2523809523809524, 0.1952380952380952, 0.32857142857142857)",1,3.1484636446607848,0.4,0.00012738853503184712,0.2324841409010031,2.427832667669752e-06,2.788351121700808e-05,0.00043253566304761785,1886.2456349206675,0.0002048729933069829
375,P05783,0.08837209302325581,0,0.0,0.055813953488372085,0.1,0.018604651162790697,0.06279069767441861,0.013953488372093023,0.053488372093023255,0,0.04883720930232558,0.10465116279069768,0.02325581395348837,0.04186046511627907,0,0.009302325581395349,0.055813953488372085,0.08139534883720931,0.08604651162790697,0.06976744186046513,0,0.055813953488372085,0.004651162790697674,0,0.02558139534883721,0,0.04883720930232558,5.33685302734375,"(0.26279069767441865, 0.2, 0.31627906976744186)",1,2.310313355643444,0.10714285714285714,0.00012738853503184712,0.16546720242061444,0.0,0.0016058721136610705,4.684387895965594e-05,1953.0718614718771,0.0005202113288602685
376,O75030,0.055133079847908745,0,0.019011406844106463,0.04182509505703422,0.07984790874524715,0.015209125475285171,0.04182509505703422,0.026615969581749048,0.047528517110266164,0,0.051330798479087454,0.10266159695817492,0.038022813688212934,0.058935361216730035,0,0.07224334600760456,0.07604562737642585,0.053231939163498096,0.09505703422053233,0.06463878326996197,0,0.04182509505703422,0.0019011406844106464,0,0.017110266159695818,0,0.034220532319391636,5.92572021484375,"(0.2262357414448669, 0.2680608365019011, 0.27566539923954375)",1,2.3711591116519624,0.06666666666666668,0.0024203821656050947,0.2889464029690272,0.0,0.0001542691534723661,4.265435621283226e-05,1829.4591630592224,0.0008036753885165603
377,Q96RK4,0.10597302504816956,0,0.015414258188824663,0.030828516377649325,0.07514450867052024,0.03468208092485549,0.044315992292870914,0.02504816955684008,0.04046242774566474,0,0.08092485549132948,0.12716763005780346,0.023121387283236997,0.05202312138728324,0,0.04624277456647399,0.06551059730250483,0.023121387283236997,0.05780346820809248,0.04624277456647399,0,0.05009633911368015,0.009633911368015412,0,0.04624277456647399,0,0.09055876685934487,6.89947509765625,"(0.3082851637764933, 0.20038535645472064, 0.33140655105973027)",1,2.6951627623973238,0.0,0.0003821656050955413,0.1999025972619901,1.1582127887880775e-05,0.00016127773250746114,5.7845523669246386e-05,1601.8547619048834,0.0007720325748348642
378,P48728,0.08436724565756824,0,0.02481389578163772,0.04714640198511166,0.04714640198511166,0.02481389578163772,0.08684863523573201,0.02729528535980149,0.02481389578163772,0,0.04218362282878412,0.11910669975186106,0.037220843672456566,0.02729528535980149,0,0.052109181141439205,0.04218362282878412,0.06947890818858561,0.05955334987593053,0.05459057071960298,0,0.09925558312655088,0.007444168734491316,0,0.022332506203473945,0,0.05459057071960298,8.86541748046875,"(0.2977667493796526, 0.22580645161290325, 0.2878411910669975)",1,2.43778521448129,0.0,0.00025477707006369424,0.00025477707006369424,0.00010085036884448562,4.790972256657787e-05,2.9528454699475005e-05,2105.855158730122,-0.00014187669371270374
379,P07225,0.05473372781065089,0,0.05325443786982249,0.05029585798816568,0.07692307692307693,0.03402366863905325,0.0650887573964497,0.016272189349112426,0.05325443786982249,0,0.07100591715976333,0.09615384615384616,0.014792899408284025,0.0650887573964497,0,0.04437869822485207,0.03698224852071006,0.035502958579881665,0.08136094674556213,0.04142011834319527,0,0.06656804733727811,0.008875739644970414,0,0.03402366863905325,0,0.07692307692307693,5.47894287109375,"(0.29289940828402367, 0.25591715976331364, 0.242603550295858)",1,0.000912686340127776,0.0,0.00012738853503184712,0.21702546943209267,9.102256997225931e-05,0.0021971060859414912,0.00022766886984456933,1960.776623376634,0.0003150682963021156
380,P51159,0.06787330316742081,0,0.022624434389140267,0.07239819004524888,0.07239819004524888,0.049773755656108594,0.08597285067873303,0.013574660633484163,0.05429864253393665,0,0.05429864253393665,0.09049773755656107,0.027149321266968326,0.04072398190045249,0,0.01809954751131222,0.045248868778280535,0.05882352941176471,0.06787330316742081,0.05429864253393665,0,0.05429864253393665,0.013574660633484163,0,0.03619909502262444,0,0.0995475113122172,5.08917236328125,"(0.2986425339366516, 0.21266968325791852, 0.2579185520361991)",1,3.1073927593550352,0.06666666666666668,0.0003821656050955413,0.23854277735780724,0.0,0.0005767549840991216,0.00014102691725931434,1652.6869408370462,0.00020487299330698225
381,Q03426,0.09090909090909093,0,0.02525252525252525,0.04292929292929293,0.06313131313131314,0.015151515151515154,0.08585858585858586,0.027777777777777776,0.04292929292929293,0,0.04292929292929293,0.15151515151515152,0.010101010101010102,0.03282828282828283,0,0.0505050505050505,0.040404040404040414,0.047979797979797977,0.07323232323232322,0.0505050505050505,0,0.08080808080808081,0.012626262626262626,0,0.012626262626262626,0,0.0404040404040404,6.01739501953125,"(0.3156565656565657, 0.24242424242424243, 0.31565656565656564)",1,3.9899604502585935,0.0,0.0003821656050955413,0.21256922316866547,0.00016215306938836393,1.4895868752289261e-05,7.53330678155778e-05,1531.4198773450055,0.00045692570149687996
382,P07320,0.02298850574712644,0,0.03448275862068965,0.06896551724137931,0.057471264367816084,0.03448275862068965,0.08045977011494253,0.03448275862068965,0.03448275862068965,0,0.005747126436781609,0.09770114942528736,0.02873563218390805,0.040229885057471264,0,0.02873563218390805,0.057471264367816084,0.1206896551724138,0.09770114942528736,0.017241379310344827,0,0.03448275862068965,0.02298850574712644,0,0.08045977011494253,0,0.13793103448275862,6.99505615234375,"(0.3045977011494253, 0.24712643678160917, 0.20689655172413796)",1,2.6273197444478247,0.0,0.0016560509554140125,0.2739348016818021,4.585825363995749e-05,1.0084942890569004e-06,8.9477604925067e-05,2057.253607503588,0.00031506829630212184
383,Q6KC79,0.050285306704707565,0,0.012838801711840228,0.06740370898716119,0.07524964336661913,0.024964336661911557,0.04315263908701855,0.02211126961483595,0.046362339514978604,0,0.0877318116975749,0.0877318116975749,0.028530670470756064,0.047788873038516415,0,0.05206847360912981,0.05456490727532097,0.05777460770328102,0.10556348074179744,0.05420827389443652,0,0.056348074179743225,0.003922967189728959,0,0.021398002853067047,0,0.050285306704707565,8.08636474609375,"(0.24072753209700426, 0.24857346647646222, 0.2417974322396576)",1,2.651049589291147,2.0,0.0003821656050955413,0.21892591287085586,1.7399233247302986e-07,4.554445722001658e-06,5.22552625851604e-05,1928.107178932205,0.00017323017962529217
384,Q02809,0.061898211829436035,0,0.01375515818431912,0.059147180192572216,0.06464924346629987,0.05364511691884457,0.07152682255845942,0.03713892709766162,0.04264099037138927,0,0.04951856946354883,0.1155433287482806,0.017881705639614855,0.04401650618982118,0,0.0453920220082531,0.041265474552957364,0.06464924346629987,0.04676753782668501,0.04676753782668501,0,0.061898211829436035,0.017881705639614855,0,0.04401650618982118,0,0.1155433287482806,6.46490478515625,"(0.3356258596973865, 0.20770288858321873, 0.2599724896836314)",1,2.9029510191664127,0.0,0.0005095541401273885,0.2152396438761344,0.00031340386377605916,8.066564347811503e-05,0.00015087273290406754,1440.5801948053122,-0.00014187669371270374
385,P04792,0.08292682926829269,0,0.004878048780487805,0.04878048780487805,0.07804878048780488,0.03414634146341464,0.06341463414634146,0.024390243902439025,0.02926829268292683,0,0.03414634146341464,0.07804878048780488,0.00975609756097561,0.00975609756097561,0,0.1024390243902439,0.03414634146341464,0.07804878048780488,0.1024390243902439,0.06829268292682927,0,0.06341463414634146,0.02926829268292683,0,0.024390243902439025,0,0.0878048780487805,5.97747802734375,"(0.25853658536585367, 0.27804878048780485, 0.24878048780487805)",1,2.0508062062671133,0.028235294117647063,0.0005095541401273885,0.221212224959404,1.7307586689194526e-05,0.00014767293270451042,3.2856796015515125e-05,1757.6416666667483,-0.00016638275575633958
386,Q15051,0.06856187290969899,0,0.013377926421404682,0.03177257525083612,0.08862876254180603,0.030100334448160536,0.043478260869565216,0.02842809364548495,0.06187290969899665,0,0.07692307692307693,0.14715719063545152,0.021739130434782608,0.021739130434782608,0,0.03511705685618729,0.08193979933110368,0.06688963210702341,0.06521739130434782,0.03511705685618729,0,0.04682274247491639,0.011705685618729096,0,0.023411371237458192,0,0.06521739130434782,9.19232177734375,"(0.3210702341137124, 0.16555183946488294, 0.32608695652173914)",1,2.5366595679951325,0.0,0.0008917197452229297,0.2598995296745559,9.285961971527806e-06,4.769669501847781e-06,0.00017844499930069285,1725.686147186232,0.0003150682963021156
